PPMI_3970,SI1466-SI1462,PPMI_WES,PPMI_3970^SI1466-SI1462^PPMI_WES.HWI-ST159^557^BC4HM0ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3970^SI1466-SI1462^PPMI_WES
PPMI_3970,SI1466-SI1462,PPMI_WES,PPMI_3970^SI1466-SI1462^PPMI_WES.HWI-ST159^557^BC4HM0ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3970^SI1466-SI1462^PPMI_WES
PPMI_3970,SI1466-SI1462,PPMI_WES,PPMI_3970^SI1466-SI1462^PPMI_WES.HWI-ST159^557^BC4HM0ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3970^SI1466-SI1462^PPMI_WES
PPMI_3970,SI1466-SI1462,PPMI_WES,PPMI_3970^SI1466-SI1462^PPMI_WES.HWI-ST159^557^BC4HM0ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3970^SI1466-SI1462^PPMI_WES
PPMI_3972,SI1455-SI1474,PPMI_WES,PPMI_3972^SI1455-SI1474^PPMI_WES.HWI-ST159^557^BC4HM0ACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3972^SI1455-SI1474^PPMI_WES
PPMI_3972,SI1455-SI1474,PPMI_WES,PPMI_3972^SI1455-SI1474^PPMI_WES.HWI-ST159^557^BC4HM0ACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3972^SI1455-SI1474^PPMI_WES
PPMI_3972,SI1455-SI1474,PPMI_WES,PPMI_3972^SI1455-SI1474^PPMI_WES.HWI-ST159^557^BC4HM0ACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3972^SI1455-SI1474^PPMI_WES
PPMI_3972,SI1455-SI1474,PPMI_WES,PPMI_3972^SI1455-SI1474^PPMI_WES.HWI-ST159^557^BC4HM0ACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3972^SI1455-SI1474^PPMI_WES
PPMI_4001,SI1631-SI1597,PPMI_WES,PPMI_4001^SI1631-SI1597^PPMI_WES.SN159^555^C4VKVACXX^5,r1.fq.bz2,r2.fq.bz2,PPMI_4001^SI1631-SI1597^PPMI_WES
PPMI_4001,SI597-SI592,PPMI_WES,PPMI_4001^SI597-SI592^PPMI_WES.HWI-ST987^204^AC5BHJACXX^5,r1.fq.gz,r2.fq.gz,PPMI_4001^SI597-SI592^PPMI_WES
PPMI_4001,SI597-SI592,PPMI_WES,PPMI_4001^SI597-SI592^PPMI_WES.HWI-ST987^204^AC5BHJACXX^6,r1.fq.gz,r2.fq.gz,PPMI_4001^SI597-SI592^PPMI_WES
PPMI_4001,SI597-SI592,PPMI_WES,PPMI_4001^SI597-SI592^PPMI_WES.HWI-ST987^204^AC5BHJACXX^7,r1.fq.gz,r2.fq.gz,PPMI_4001^SI597-SI592^PPMI_WES
PPMI_4001,SI597-SI592,PPMI_WES,PPMI_4001^SI597-SI592^PPMI_WES.HWI-ST987^204^AC5BHJACXX^8,r1.fq.gz,r2.fq.gz,PPMI_4001^SI597-SI592^PPMI_WES
PPMI_4001,SI901-SI890,PPMI_WES,PPMI_4001^SI901-SI890^PPMI_WES.SN987^179^C3YM8ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_4001^SI901-SI890^PPMI_WES
PPMI_4001,SI901-SI890,PPMI_WES,PPMI_4001^SI901-SI890^PPMI_WES.SN987^179^C3YM8ACXX^5,r1.fq.gz,r2.fq.gz,PPMI_4001^SI901-SI890^PPMI_WES
PPMI_4001,SI901-SI890,PPMI_WES,PPMI_4001^SI901-SI890^PPMI_WES.SN987^179^C3YM8ACXX^6,r1.fq.gz,r2.fq.gz,PPMI_4001^SI901-SI890^PPMI_WES
PPMI_4004,SI1745-SI1636,PPMI_WES,PPMI_4004^SI1745-SI1636^PPMI_WES.SN159^555^C4VKVACXX^5,r1.fq.bz2,r2.fq.bz2,PPMI_4004^SI1745-SI1636^PPMI_WES
PPMI_4004,SI937-SI902,PPMI_WES,PPMI_4004^SI937-SI902^PPMI_WES.SN987^179^C3YM8ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_4004^SI937-SI902^PPMI_WES
PPMI_4004,SI937-SI902,PPMI_WES,PPMI_4004^SI937-SI902^PPMI_WES.SN987^179^C3YM8ACXX^5,r1.fq.gz,r2.fq.gz,PPMI_4004^SI937-SI902^PPMI_WES
PPMI_4004,SI937-SI902,PPMI_WES,PPMI_4004^SI937-SI902^PPMI_WES.SN987^179^C3YM8ACXX^6,r1.fq.gz,r2.fq.gz,PPMI_4004^SI937-SI902^PPMI_WES
PPMI_4005,SI1055-SI1066,PPMI_WES,PPMI_4005^SI1055-SI1066^PPMI_WES.SN987^183^C49AAACXX^8,r1.fq.bz2,r2.fq.bz2,PPMI_4005^SI1055-SI1066^PPMI_WES
PPMI_4005,SI1670-SI1689,PPMI_WES,PPMI_4005^SI1670-SI1689^PPMI_WES.SN159^555^C4VKVACXX^6,r1.fq.bz2,r2.fq.bz2,PPMI_4005^SI1670-SI1689^PPMI_WES
PPMI_4005,SI611-SI617,PPMI_WES,PPMI_4005^SI611-SI617^PPMI_WES.HWI-ST987^204^AC5BHJACXX^5,r1.fq.gz,r2.fq.gz,PPMI_4005^SI611-SI617^PPMI_WES
PPMI_4005,SI611-SI617,PPMI_WES,PPMI_4005^SI611-SI617^PPMI_WES.HWI-ST987^204^AC5BHJACXX^6,r1.fq.gz,r2.fq.gz,PPMI_4005^SI611-SI617^PPMI_WES
PPMI_4005,SI611-SI617,PPMI_WES,PPMI_4005^SI611-SI617^PPMI_WES.HWI-ST987^204^AC5BHJACXX^7,r1.fq.gz,r2.fq.gz,PPMI_4005^SI611-SI617^PPMI_WES
PPMI_4005,SI611-SI617,PPMI_WES,PPMI_4005^SI611-SI617^PPMI_WES.HWI-ST987^204^AC5BHJACXX^8,r1.fq.gz,r2.fq.gz,PPMI_4005^SI611-SI617^PPMI_WES
PPMI_4005,SI913-SI924,PPMI_WES,PPMI_4005^SI913-SI924^PPMI_WES.SN987^179^C3YM8ACXX^7,r1.fq.gz,r2.fq.gz,PPMI_4005^SI913-SI924^PPMI_WES
PPMI_4005,SI913-SI924,PPMI_WES,PPMI_4005^SI913-SI924^PPMI_WES.SN987^179^C3YM8ACXX^8,r1.fq.gz,r2.fq.gz,PPMI_4005^SI913-SI924^PPMI_WES
PPMI_4010,SI1586-SI1681,PPMI_WES,PPMI_4010^SI1586-SI1681^PPMI_WES.SN159^555^C4VKVACXX^4,r1.fq.bz2,r2.fq.bz2,PPMI_4010^SI1586-SI1681^PPMI_WES
PPMI_4010,SI802-SI843,PPMI_WES,PPMI_4010^SI802-SI843^PPMI_WES.SN159^533^C3RDCACXX^4,r1.fq.gz,r2.fq.gz,PPMI_4010^SI802-SI843^PPMI_WES
PPMI_4010,SI802-SI843,PPMI_WES,PPMI_4010^SI802-SI843^PPMI_WES.SN159^533^C3RDCACXX^5,r1.fq.gz,r2.fq.gz,PPMI_4010^SI802-SI843^PPMI_WES
PPMI_4010,SI802-SI843,PPMI_WES,PPMI_4010^SI802-SI843^PPMI_WES.SN159^533^C3RDCACXX^6,r1.fq.gz,r2.fq.gz,PPMI_4010^SI802-SI843^PPMI_WES
PPMI_4011,SI1017-SI1058,PPMI_WES,PPMI_4011^SI1017-SI1058^PPMI_WES.SN987^183^C49AAACXX^1,r1.fq.gz,r2.fq.gz,PPMI_4011^SI1017-SI1058^PPMI_WES
PPMI_4011,SI1017-SI1058,PPMI_WES,PPMI_4011^SI1017-SI1058^PPMI_WES.SN987^183^C49AAACXX^2,r1.fq.gz,r2.fq.gz,PPMI_4011^SI1017-SI1058^PPMI_WES
PPMI_4011,SI1017-SI1058,PPMI_WES,PPMI_4011^SI1017-SI1058^PPMI_WES.SN987^183^C49AAACXX^3,r1.fq.gz,r2.fq.gz,PPMI_4011^SI1017-SI1058^PPMI_WES
PPMI_4011,SI1304-SI1380,PPMI_WES,PPMI_4011^SI1304-SI1380^PPMI_WES.SN987^195^C4HKRACXX^2,r1.fq.bz2,r2.fq.bz2,PPMI_4011^SI1304-SI1380^PPMI_WES
PPMI_4011,SI1801-SI1820,PPMI_WES,PPMI_4011^SI1801-SI1820^PPMI_WES.HWI-ST987^205^BC5CF2ACXX^5,r1.fq.gz,r2.fq.gz,PPMI_4011^SI1801-SI1820^PPMI_WES
PPMI_4011,SI1801-SI1820,PPMI_WES,PPMI_4011^SI1801-SI1820^PPMI_WES.HWI-ST987^205^BC5CF2ACXX^6,r1.fq.gz,r2.fq.gz,PPMI_4011^SI1801-SI1820^PPMI_WES
PPMI_4011,SI1801-SI1820,PPMI_WES,PPMI_4011^SI1801-SI1820^PPMI_WES.HWI-ST987^205^BC5CF2ACXX^7,r1.fq.gz,r2.fq.gz,PPMI_4011^SI1801-SI1820^PPMI_WES
PPMI_4011,SI1801-SI1820,PPMI_WES,PPMI_4011^SI1801-SI1820^PPMI_WES.HWI-ST987^205^BC5CF2ACXX^8,r1.fq.gz,r2.fq.gz,PPMI_4011^SI1801-SI1820^PPMI_WES
PPMI_4012,SI1746-SI1669,PPMI_WES,PPMI_4012^SI1746-SI1669^PPMI_WES.SN159^555^C4VKVACXX^4,r1.fq.bz2,r2.fq.bz2,PPMI_4012^SI1746-SI1669^PPMI_WES
PPMI_4012,SI624-SI609,PPMI_WES,PPMI_4012^SI624-SI609^PPMI_WES.HWI-ST987^204^AC5BHJACXX^5,r1.fq.gz,r2.fq.gz,PPMI_4012^SI624-SI609^PPMI_WES
PPMI_4012,SI624-SI609,PPMI_WES,PPMI_4012^SI624-SI609^PPMI_WES.HWI-ST987^204^AC5BHJACXX^6,r1.fq.gz,r2.fq.gz,PPMI_4012^SI624-SI609^PPMI_WES
PPMI_4012,SI624-SI609,PPMI_WES,PPMI_4012^SI624-SI609^PPMI_WES.HWI-ST987^204^AC5BHJACXX^7,r1.fq.gz,r2.fq.gz,PPMI_4012^SI624-SI609^PPMI_WES
PPMI_4012,SI624-SI609,PPMI_WES,PPMI_4012^SI624-SI609^PPMI_WES.HWI-ST987^204^AC5BHJACXX^8,r1.fq.gz,r2.fq.gz,PPMI_4012^SI624-SI609^PPMI_WES
PPMI_4012,SI877-SI840,PPMI_WES,PPMI_4012^SI877-SI840^PPMI_WES.SN159^533^C3RDCACXX^4,r1.fq.gz,r2.fq.gz,PPMI_4012^SI877-SI840^PPMI_WES
PPMI_4012,SI877-SI840,PPMI_WES,PPMI_4012^SI877-SI840^PPMI_WES.SN159^533^C3RDCACXX^5,r1.fq.gz,r2.fq.gz,PPMI_4012^SI877-SI840^PPMI_WES
PPMI_4012,SI877-SI840,PPMI_WES,PPMI_4012^SI877-SI840^PPMI_WES.SN159^533^C3RDCACXX^6,r1.fq.gz,r2.fq.gz,PPMI_4012^SI877-SI840^PPMI_WES
PPMI_4013,SI1705-SI1666,PPMI_WES,PPMI_4013^SI1705-SI1666^PPMI_WES.SN159^555^C4VKVACXX^5,r1.fq.bz2,r2.fq.bz2,PPMI_4013^SI1705-SI1666^PPMI_WES
PPMI_4013,SI727-SI726,PPMI_WES,PPMI_4013^SI727-SI726^PPMI_WES.HWI-ST987^206^AC5HMFACXX^8,r1.fq.bz2,r2.fq.bz2,PPMI_4013^SI727-SI726^PPMI_WES
PPMI_4013,SI929-SI911,PPMI_WES,PPMI_4013^SI929-SI911^PPMI_WES.SN987^179^C3YM8ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_4013^SI929-SI911^PPMI_WES
PPMI_4013,SI929-SI911,PPMI_WES,PPMI_4013^SI929-SI911^PPMI_WES.SN987^179^C3YM8ACXX^5,r1.fq.gz,r2.fq.gz,PPMI_4013^SI929-SI911^PPMI_WES
PPMI_4013,SI929-SI911,PPMI_WES,PPMI_4013^SI929-SI911^PPMI_WES.SN987^179^C3YM8ACXX^6,r1.fq.gz,r2.fq.gz,PPMI_4013^SI929-SI911^PPMI_WES
PPMI_4018,SI147-SI148,PPMI_WES,PPMI_4018^SI147-SI148^PPMI_WES.SN159^547^C4D64ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_4018^SI147-SI148^PPMI_WES
PPMI_4018,SI147-SI148,PPMI_WES,PPMI_4018^SI147-SI148^PPMI_WES.SN159^547^C4D64ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_4018^SI147-SI148^PPMI_WES
PPMI_4018,SI147-SI148,PPMI_WES,PPMI_4018^SI147-SI148^PPMI_WES.SN159^547^C4D64ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_4018^SI147-SI148^PPMI_WES
PPMI_4018,SI147-SI148,PPMI_WES,PPMI_4018^SI147-SI148^PPMI_WES.SN159^547^C4D64ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_4018^SI147-SI148^PPMI_WES
PPMI_4019,SI186-SI153,PPMI_WES,PPMI_4019^SI186-SI153^PPMI_WES.SN987^188^C4E91ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_4019^SI186-SI153^PPMI_WES
PPMI_4019,SI186-SI153,PPMI_WES,PPMI_4019^SI186-SI153^PPMI_WES.SN987^188^C4E91ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_4019^SI186-SI153^PPMI_WES
PPMI_4019,SI186-SI153,PPMI_WES,PPMI_4019^SI186-SI153^PPMI_WES.SN987^188^C4E91ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_4019^SI186-SI153^PPMI_WES
PPMI_4019,SI186-SI153,PPMI_WES,PPMI_4019^SI186-SI153^PPMI_WES.SN987^188^C4E91ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_4019^SI186-SI153^PPMI_WES
PPMI_4020,SI1039-SI1094,PPMI_WES,PPMI_4020^SI1039-SI1094^PPMI_WES.SN987^183^C49AAACXX^1,r1.fq.gz,r2.fq.gz,PPMI_4020^SI1039-SI1094^PPMI_WES
PPMI_4020,SI1039-SI1094,PPMI_WES,PPMI_4020^SI1039-SI1094^PPMI_WES.SN987^183^C49AAACXX^2,r1.fq.gz,r2.fq.gz,PPMI_4020^SI1039-SI1094^PPMI_WES
PPMI_4020,SI1039-SI1094,PPMI_WES,PPMI_4020^SI1039-SI1094^PPMI_WES.SN987^183^C49AAACXX^3,r1.fq.gz,r2.fq.gz,PPMI_4020^SI1039-SI1094^PPMI_WES
PPMI_4020,SI1350-SI1433,PPMI_WES,PPMI_4020^SI1350-SI1433^PPMI_WES.SN987^195^C4HKRACXX^2,r1.fq.bz2,r2.fq.bz2,PPMI_4020^SI1350-SI1433^PPMI_WES
PPMI_4021,SI1289-SI1259,PPMI_WES,PPMI_4021^SI1289-SI1259^PPMI_WES.SN987^187^C4H20ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_4021^SI1289-SI1259^PPMI_WES
PPMI_4021,SI1289-SI1259,PPMI_WES,PPMI_4021^SI1289-SI1259^PPMI_WES.SN987^187^C4H20ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_4021^SI1289-SI1259^PPMI_WES
PPMI_4021,SI1289-SI1259,PPMI_WES,PPMI_4021^SI1289-SI1259^PPMI_WES.SN987^187^C4H20ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_4021^SI1289-SI1259^PPMI_WES
PPMI_4021,SI1289-SI1259,PPMI_WES,PPMI_4021^SI1289-SI1259^PPMI_WES.SN987^187^C4H20ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_4021^SI1289-SI1259^PPMI_WES
PPMI_4022,SI1028-SI1054,PPMI_WES,PPMI_4022^SI1028-SI1054^PPMI_WES.SN987^183^C49AAACXX^7,r1.fq.bz2,r2.fq.bz2,PPMI_4022^SI1028-SI1054^PPMI_WES
PPMI_4022,SI1334-SI1371,PPMI_WES,PPMI_4022^SI1334-SI1371^PPMI_WES.SN987^195^C4HKRACXX^1,r1.fq.bz2,r2.fq.bz2,PPMI_4022^SI1334-SI1371^PPMI_WES
PPMI_4022,SI956-SI978,PPMI_WES,PPMI_4022^SI956-SI978^PPMI_WES.SN987^181^C4223ACXX^7,r1.fq.gz,r2.fq.gz,PPMI_4022^SI956-SI978^PPMI_WES
PPMI_4022,SI956-SI978,PPMI_WES,PPMI_4022^SI956-SI978^PPMI_WES.SN987^181^C4223ACXX^8,r1.fq.gz,r2.fq.gz,PPMI_4022^SI956-SI978^PPMI_WES
PPMI_4025,SI231-SI220,PPMI_WES,PPMI_4025^SI231-SI220^PPMI_WES.HWI-ST987^186^AC4GY6ACXX^5,r1.fq.gz,r2.fq.gz,PPMI_4025^SI231-SI220^PPMI_WES
PPMI_4025,SI231-SI220,PPMI_WES,PPMI_4025^SI231-SI220^PPMI_WES.HWI-ST987^186^AC4GY6ACXX^6,r1.fq.gz,r2.fq.gz,PPMI_4025^SI231-SI220^PPMI_WES
PPMI_4025,SI231-SI220,PPMI_WES,PPMI_4025^SI231-SI220^PPMI_WES.HWI-ST987^186^AC4GY6ACXX^7,r1.fq.gz,r2.fq.gz,PPMI_4025^SI231-SI220^PPMI_WES
PPMI_4025,SI231-SI220,PPMI_WES,PPMI_4025^SI231-SI220^PPMI_WES.HWI-ST987^186^AC4GY6ACXX^8,r1.fq.gz,r2.fq.gz,PPMI_4025^SI231-SI220^PPMI_WES
PPMI_4027,SI1111-SI1145,PPMI_WES,PPMI_4027^SI1111-SI1145^PPMI_WES.SN987^185^C4AH9ACXX^7,r1.fq.gz,r2.fq.gz,PPMI_4027^SI1111-SI1145^PPMI_WES
PPMI_4027,SI1111-SI1145,PPMI_WES,PPMI_4027^SI1111-SI1145^PPMI_WES.SN987^185^C4AH9ACXX^8,r1.fq.gz,r2.fq.gz,PPMI_4027^SI1111-SI1145^PPMI_WES
PPMI_4027,SI1323-SI1397,PPMI_WES,PPMI_4027^SI1323-SI1397^PPMI_WES.SN987^195^C4HKRACXX^7,r1.fq.gz,r2.fq.gz,PPMI_4027^SI1323-SI1397^PPMI_WES
PPMI_4027,SI1323-SI1397,PPMI_WES,PPMI_4027^SI1323-SI1397^PPMI_WES.SN987^195^C4HKRACXX^8,r1.fq.gz,r2.fq.gz,PPMI_4027^SI1323-SI1397^PPMI_WES
PPMI_4029,SI1461-SI1470,PPMI_WES,PPMI_4029^SI1461-SI1470^PPMI_WES.HWI-ST159^557^BC4HM0ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_4029^SI1461-SI1470^PPMI_WES
PPMI_4029,SI1461-SI1470,PPMI_WES,PPMI_4029^SI1461-SI1470^PPMI_WES.HWI-ST159^557^BC4HM0ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_4029^SI1461-SI1470^PPMI_WES
PPMI_4029,SI1461-SI1470,PPMI_WES,PPMI_4029^SI1461-SI1470^PPMI_WES.HWI-ST159^557^BC4HM0ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_4029^SI1461-SI1470^PPMI_WES
PPMI_4029,SI1461-SI1470,PPMI_WES,PPMI_4029^SI1461-SI1470^PPMI_WES.HWI-ST159^557^BC4HM0ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_4029^SI1461-SI1470^PPMI_WES
PPMI_4030,SI395-SI379,PPMI_WES,PPMI_4030^SI395-SI379^PPMI_WES.SN987^198^C4JBEACXX^5,r1.fq.gz,r2.fq.gz,PPMI_4030^SI395-SI379^PPMI_WES
PPMI_4030,SI395-SI379,PPMI_WES,PPMI_4030^SI395-SI379^PPMI_WES.SN987^198^C4JBEACXX^6,r1.fq.gz,r2.fq.gz,PPMI_4030^SI395-SI379^PPMI_WES
PPMI_4030,SI395-SI379,PPMI_WES,PPMI_4030^SI395-SI379^PPMI_WES.SN987^198^C4JBEACXX^7,r1.fq.gz,r2.fq.gz,PPMI_4030^SI395-SI379^PPMI_WES
PPMI_4030,SI395-SI379,PPMI_WES,PPMI_4030^SI395-SI379^PPMI_WES.SN987^198^C4JBEACXX^8,r1.fq.gz,r2.fq.gz,PPMI_4030^SI395-SI379^PPMI_WES
PPMI_4031,SI1513-SI1493,PPMI_WES,PPMI_4031^SI1513-SI1493^PPMI_WES.HWI-ST159^561^BC4HUUACXX^5,r1.fq.gz,r2.fq.gz,PPMI_4031^SI1513-SI1493^PPMI_WES
PPMI_4031,SI1513-SI1493,PPMI_WES,PPMI_4031^SI1513-SI1493^PPMI_WES.HWI-ST159^561^BC4HUUACXX^6,r1.fq.gz,r2.fq.gz,PPMI_4031^SI1513-SI1493^PPMI_WES
PPMI_4031,SI1513-SI1493,PPMI_WES,PPMI_4031^SI1513-SI1493^PPMI_WES.HWI-ST159^561^BC4HUUACXX^7,r1.fq.gz,r2.fq.gz,PPMI_4031^SI1513-SI1493^PPMI_WES
PPMI_4031,SI1513-SI1493,PPMI_WES,PPMI_4031^SI1513-SI1493^PPMI_WES.HWI-ST159^561^BC4HUUACXX^8,r1.fq.gz,r2.fq.gz,PPMI_4031^SI1513-SI1493^PPMI_WES
PPMI_4032,SI167-SI163,PPMI_WES,PPMI_4032^SI167-SI163^PPMI_WES.SN987^188^C4E91ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_4032^SI167-SI163^PPMI_WES
PPMI_4032,SI167-SI163,PPMI_WES,PPMI_4032^SI167-SI163^PPMI_WES.SN987^188^C4E91ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_4032^SI167-SI163^PPMI_WES
PPMI_4032,SI167-SI163,PPMI_WES,PPMI_4032^SI167-SI163^PPMI_WES.SN987^188^C4E91ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_4032^SI167-SI163^PPMI_WES
PPMI_4032,SI167-SI163,PPMI_WES,PPMI_4032^SI167-SI163^PPMI_WES.SN987^188^C4E91ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_4032^SI167-SI163^PPMI_WES
PPMI_4033,SI1489-SI1475,PPMI_WES,PPMI_4033^SI1489-SI1475^PPMI_WES.HWI-ST159^557^BC4HM0ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_4033^SI1489-SI1475^PPMI_WES
PPMI_4033,SI1489-SI1475,PPMI_WES,PPMI_4033^SI1489-SI1475^PPMI_WES.HWI-ST159^557^BC4HM0ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_4033^SI1489-SI1475^PPMI_WES
PPMI_4033,SI1489-SI1475,PPMI_WES,PPMI_4033^SI1489-SI1475^PPMI_WES.HWI-ST159^557^BC4HM0ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_4033^SI1489-SI1475^PPMI_WES
PPMI_4033,SI1489-SI1475,PPMI_WES,PPMI_4033^SI1489-SI1475^PPMI_WES.HWI-ST159^557^BC4HM0ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_4033^SI1489-SI1475^PPMI_WES
PPMI_4034,SI1768-SI1773,PPMI_WES,PPMI_4034^SI1768-SI1773^PPMI_WES.HWI-ST159^567^BC5BN5ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_4034^SI1768-SI1773^PPMI_WES
PPMI_4034,SI1768-SI1773,PPMI_WES,PPMI_4034^SI1768-SI1773^PPMI_WES.HWI-ST159^567^BC5BN5ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_4034^SI1768-SI1773^PPMI_WES
PPMI_4034,SI1768-SI1773,PPMI_WES,PPMI_4034^SI1768-SI1773^PPMI_WES.HWI-ST159^567^BC5BN5ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_4034^SI1768-SI1773^PPMI_WES
PPMI_4034,SI1768-SI1773,PPMI_WES,PPMI_4034^SI1768-SI1773^PPMI_WES.HWI-ST159^567^BC5BN5ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_4034^SI1768-SI1773^PPMI_WES
PPMI_4035,SI1292-SI1276,PPMI_WES,PPMI_4035^SI1292-SI1276^PPMI_WES.SN987^187^C4H20ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_4035^SI1292-SI1276^PPMI_WES
PPMI_4035,SI1292-SI1276,PPMI_WES,PPMI_4035^SI1292-SI1276^PPMI_WES.SN987^187^C4H20ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_4035^SI1292-SI1276^PPMI_WES
PPMI_4035,SI1292-SI1276,PPMI_WES,PPMI_4035^SI1292-SI1276^PPMI_WES.SN987^187^C4H20ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_4035^SI1292-SI1276^PPMI_WES
PPMI_4035,SI1292-SI1276,PPMI_WES,PPMI_4035^SI1292-SI1276^PPMI_WES.SN987^187^C4H20ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_4035^SI1292-SI1276^PPMI_WES
PPMI_4036,SI1794-SI1793,PPMI_WES,PPMI_4036^SI1794-SI1793^PPMI_WES.HWI-ST159^567^BC5BN5ACXX^5,r1.fq.gz,r2.fq.gz,PPMI_4036^SI1794-SI1793^PPMI_WES
PPMI_4036,SI1794-SI1793,PPMI_WES,PPMI_4036^SI1794-SI1793^PPMI_WES.HWI-ST159^567^BC5BN5ACXX^6,r1.fq.gz,r2.fq.gz,PPMI_4036^SI1794-SI1793^PPMI_WES
PPMI_4036,SI1794-SI1793,PPMI_WES,PPMI_4036^SI1794-SI1793^PPMI_WES.HWI-ST159^567^BC5BN5ACXX^7,r1.fq.gz,r2.fq.gz,PPMI_4036^SI1794-SI1793^PPMI_WES
PPMI_4036,SI1794-SI1793,PPMI_WES,PPMI_4036^SI1794-SI1793^PPMI_WES.HWI-ST159^567^BC5BN5ACXX^8,r1.fq.gz,r2.fq.gz,PPMI_4036^SI1794-SI1793^PPMI_WES
PPMI_4037,SI1480-SI1486,PPMI_WES,PPMI_4037^SI1480-SI1486^PPMI_WES.HWI-ST159^557^BC4HM0ACXX^5,r1.fq.gz,r2.fq.gz,PPMI_4037^SI1480-SI1486^PPMI_WES
PPMI_4037,SI1480-SI1486,PPMI_WES,PPMI_4037^SI1480-SI1486^PPMI_WES.HWI-ST159^557^BC4HM0ACXX^6,r1.fq.gz,r2.fq.gz,PPMI_4037^SI1480-SI1486^PPMI_WES
PPMI_4037,SI1480-SI1486,PPMI_WES,PPMI_4037^SI1480-SI1486^PPMI_WES.HWI-ST159^557^BC4HM0ACXX^7,r1.fq.gz,r2.fq.gz,PPMI_4037^SI1480-SI1486^PPMI_WES
PPMI_4037,SI1480-SI1486,PPMI_WES,PPMI_4037^SI1480-SI1486^PPMI_WES.HWI-ST159^557^BC4HM0ACXX^8,r1.fq.gz,r2.fq.gz,PPMI_4037^SI1480-SI1486^PPMI_WES
PPMI_4038,SI1233-SI1219,PPMI_WES,PPMI_4038^SI1233-SI1219^PPMI_WES.SN159^548^C4H15ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_4038^SI1233-SI1219^PPMI_WES
PPMI_4038,SI1233-SI1219,PPMI_WES,PPMI_4038^SI1233-SI1219^PPMI_WES.SN159^548^C4H15ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_4038^SI1233-SI1219^PPMI_WES
PPMI_4038,SI1233-SI1219,PPMI_WES,PPMI_4038^SI1233-SI1219^PPMI_WES.SN159^548^C4H15ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_4038^SI1233-SI1219^PPMI_WES
PPMI_4038,SI1233-SI1219,PPMI_WES,PPMI_4038^SI1233-SI1219^PPMI_WES.SN159^548^C4H15ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_4038^SI1233-SI1219^PPMI_WES
PPMI_4051,SI1129-SI1146,PPMI_WES,PPMI_4051^SI1129-SI1146^PPMI_WES.SN987^185^C4AH9ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_4051^SI1129-SI1146^PPMI_WES
PPMI_4051,SI1129-SI1146,PPMI_WES,PPMI_4051^SI1129-SI1146^PPMI_WES.SN987^185^C4AH9ACXX^5,r1.fq.gz,r2.fq.gz,PPMI_4051^SI1129-SI1146^PPMI_WES
